review,sentiment,dissatisfaction
nakakadismaya mawala agad ang scent sa vanilla lace.. di pareho sa na order ko sa other seller.. sayang 4 bots pa naman ang na order ko.,1,
hndi dumating yung design na order ko. ang order ko is soccer blue and white bear pero yung binigay is etong orage tsaka white tapos yung color green na frog ibang-ibang sa nakalagay dito sa picture.,1,
"yong binigay ng mother ko na ganito is sobrang bango as in. naubos ko kaya nag purchase ako. pero itong napurchase ko, alcohol lng naamoy ko. sorry pero hindi tlaga maganda yong amoy. alcohol lng. sana mapalitan. yong left bottle na bigay ni mother is ubos na.",1,
"kanina lang dumating. di ko agad naopen, busy ako. mahaba ang video kaso 60mb lang daw pwede iupload. so ayun. not recommended. though mura sya pero sana hindi ganyan na mukhang used na used na at may damage. dont worry seller, di ko na ibabalik. gagastos pa kasi ako ",1,
"pangit dami konlng order tapos di naman pala worth it. ang pangit, ang nipis dali oang mapunit. ang chaka nakaka badtrip!!!!!",1,
"mali ung bngay..parehong 850ml,dpat 2l ung pink..hnd man lng ngsabi c seller,pra sna kht ibang kulay bsta 2l prn..ung pckaging hnd rn gnun kaauw..dpat buong my bubble wrap hnd ung s cap lng..",1,
hindi siya legit did tulad ng nagkikita ko sa mga pic at sa tiktok,1,
maganda appearance problema lang wrong variation yung binigay ni seller imbes na green/violet naging pink blue. next time sana kung ano gusto ng customer sundin niyo. rereturn ko sana kaso naisip namin matatagalan nanaman pag balik kaya hindi nalang. be responsible seller next time.,1,
"walang free na spatula ba yun,ngek wrong color pa dumating buti nalang yung pink bumagay s kulay ko haysss next time po paki sunod yung order thanks",1,
ayaw gumana sa may left side na fan hahays sayang bayad ko. sana po bago niyo e ipadala e check niyo muna.,1,
umasa aq n 2 liters dadating kc un po ang order q kaso disappointed aq kc iba pnadala nyo 1100 ml... sna po tama pndala nyo kc ngbbyad aq ng tama mam/sir...,1,
so disappointed ayaw gumana ng control nya,1,
okay namn po yung pag receive ko maganda yung cover. so im so exited to try it days palang po nandyan na. but im so disappointed kase dipo gumagana yung remote niya. i try to download a led bluetooth but its not work. so useless lang po yung led kaya,1,
"poor! kung gusto niyo ng sakit ng ulo, order kayo. no sense of responsibility! sent a message to inform them right after delivery that the item arrived damaged due to irresponsible packing and the nerve na mag offer ng 10pesos discount. hit and miss tong store na to, so go",1,
"watery, liquid less 1 star kasi there was a slight leak less 1 point kasi hindi siya similar sa orig na cloud which you can see in the photo. after initial spray, may sweetness siya like original cloud pero after 30 seconds, nagiging powdery siya, while orig cloud is sweet",1,
2/10 hindi naman photochromic to. actually may ganito na ako. naiwan ko lang sa bahay. yun isa legit na photochromic. ito normal lang na eyeglass.,1,
kulang ng isang item at hindi nirefund ng seller kaya di nako uulit sainyo at kung my bibili man dito sana di matulad sa na experience ko. ayaw nyo pa talaga mag refund kaya ok 2 stars para sa inyo.,1,
u gave me wrong item. i’m disappointed.,1,
so ayooooon nag try lang hahahhaha kala ko may pa ibang hanash waley ihhh pareparehas talaga ung item na nilalagay nila like dito ko sure sa dalawa kung alin ang sa mystery pounch at mystery box kasi samasama,1,
so disappointed kasi yung fan my dumi tapos ok pq nung una gumagana nung na lobat tapos chnarge q hindi na gumana gagamitin q pa sana sa f2f clases kasi mainit kaso wla na sira na sayang yung pera saka sinong bobo mag lalagay nang lalagyanan nang batery na wlng,1,
"kulang kulang ang item. ang kulang ko ay 2 panty then isang paper tape, isa lang ang na receive ko. tapos si seller di na nag re respond. nag bayad namn ako ng tama pero grabe namn",1,
okay n sana kso color white ang order ko..iba ang dumating.....sna kung ano order un ang ipapadala nio.. slamat,1,
grabe yung alcohol nia matapang narecieve q na cia kaso di q bet nabudol ata aqwalang amoy yung pabango parang alcohol lng,1,
"ayaw po gumana ng sim 1 , nabuksan ko po sya two bar lng ang charge nung chinarge ko po nag hang at bigla na namatay at ayaw na mag charge at d na bumukas , sayang nman khit d na irefund sna mapalitan",1,
i am expecting that i will got 2 set of different mystery parcel since i ordered 2 mystery parcel. i quite disappointed it's ok to have it 1 packaging but i received the same items,1,
"the worst product i've ever bought in shopee so far. i highly regret buying this. such a huge waste of my money. i am very maticulous with the quality of the products i buy kahit na ""cheap"" yung price. it's super thin & the tube doesnt wrap around the body",1,
"not what i expected. manipis. may butas yung color pink na watermelon ang print. i should have ordered to the previous shop na pinag orderan ko dati, out of stock nga lang kaya dito ako napa order. mas mura dun at maganda quality ng payong ",1,
"ano to? black yung inorder ko black pero white yung dumating , nagbabasa po ba kayo kung anong kulay ng sapatos ang ioorder? kung wala pong black ede sana minessage niyo ako na white nalang ang ipapadala umasa kase ako na black ang dadating ",1,
hndi siya na gana at sira ang pag ka diliver sakin at hnfi din siya na ilow sa pinaka pouds sayang lng pera,1,
this is my 9th time purchasing. sana nman po i check nyo ng maayos bago nyo i ship. imbes na 30 days unli. 30 gb po ang naiship ninyo. ayaw pa mag response ni seller. i refund nyo po ako,1,
nothing 2 days using this product sira agad. ayaw umikot. very disappointing. dont buy this product. nag clip fan nalang sana ako. hayst,1,
sira yung sa saksakan ng charger tas maling charger binjgay. itlogg,1,
bilis malowbat tas sobrang tagal icharge hayss,1,
good inorder ko black 2 liters tapos dumating blue & orange sayang naman mga lods buti nalang mura oorder nalang ako sa iba sa lolo ko nalang daw bayaran nalang daw nya ko,1,
never buy in this store !!! mali2 yung order ko tapos kulang pa !!!! item is not good !!! very poor !!!,1,
"i don't think na matibay 'tong umbrella kasi halos twice pa lang nagamit pero nagkabutas na, too bad na-order received ko na. so i don't recommend this item.",1,
antagal pong dumating.. halos 1 week koh sya hinintay.. 1st time koh dito at ayoko nang umulit.. don sa mga unang na orderan koh 2 na pinakamatagal.. as in fast shipping sya.. not recommended ang store sorry.. sana baguhin nyo toh,1,
"hindi naman po ako man loloko. ano po makukiha ko sa panloloko. maam/sir pinagipunan po namin ang pera para sa pag bili tapos yan lang, rejected na agad. consinqman po kayo pwede po tayo mag communicate properly para ma resolve, hindi yung rejected na agad. hahay!",1,
"wrong item dinelete ni seller yung unang feedback na wrong item ang pinadala. 2nd order na, mali pa rin pinadala. this is not 2l obviously and not the motivational tumbler we ordered. being said, it doesn't serve its purpose na motivational. buti na lang mura lang. pero sayang pera pa",1,
but supper gusot hindi naka plastic....next time pls ayosin ninyo.....order kasi yan,1,
"so bad isa pla to sa mga scamers, 454 poh bnayaran koh 2 pcs poh order koh but 1pc lng nkuha koh dmi koh ng msg sa nyo never kau ng reply about sa complain koh...",1,
sira ung charger d gumagana...panu b e blik ung item,1,
kahit nagdagdag na ako sa original size maliit parin im so dissappoited,1,
"laspag na laspag, di maayos yung stand, durog na durog pa yung box. stock pa ata to nung pinanganak si enrile e. recommended kung gusto ng sakit sa ulo",1,
napaka unresponsive ni seller then mali pa yung item na binigay.,1,
iba yung pinadala skin versus sa inorder ko. lalaki anak ko tpos pinadalahan ako ng pink. 3 order ko 1 kng ang tinama.. syang pera..,1,
wag kayo bibili. after 2 days nasira tapos ayaw palitan ng seller ung purifier. kahit nag provide ako ng pic at video. scam,1,
nakaka dissappoint kasi ibang iba ung kulay sa binili ko na bago here sa same number na binili ko noon,1,
"i order 3 pro 2 lng dumating,,ty nlng porket dko na video ng inopen,,charge to experience pro sna dobol check nyo rin parcel nyo send pics or video bago kayo mag ship",1,
not working kaya walang lalabas na amoy unsatisfied customer here... nasayang lang pera ko... salamat na lang kay rider sa pagdeliver... pero sa seller... nevermind...,1,
yellow bee po yung order ko kse partner sna sa custome ng baby ko na bee. kaso iba pinadala. wala man lang pasabi na ppalitan. hays.,1,
parang bond paper sa nipis! akala ko mahaba not true to size. madali lang mabutas not satisfied at all..,1,
parang gamit na at saka putol2x young sound sayang sana next time ayosin nyo naman.,1,
ok naman yung black kaso yung white sira nung pag ka diliver saken,1,
good sana check dn muna maige ni seller un item tulad myan may stain na browm pareho pa..hays!sana makuha pa sa zonrox at kuskos..sayang!,1,
panget na seller kulang kulang ang item mali2 pa binibigay na item not trusted wag na kayo umoorder jan nakakadismaya,1,
"i'm so disappointed kasi i waited for a long time para sa products na to tapos hindi naman pala worth it. i know na this is a dupe lang pero walang wala talaga parang alcohol lang at tubig, i can't even smell the fragrance in it. sayang lang 200 ko.",1,
quality is good sana nagtanong muna kayo kung ok ba na palitan ung color na inorder. hindi yung paladesisyon kayo na basta nyo nalang ipapadala ung maling kulay.,1,
bad it doesn't work i was really sad nagipon ako para dto then sira ung dumating nung una gumana and natakot na ako na d gumana i chat the seller nung hindi na nga gumana 2 hours daw icharge pero alana nasayang 100 ko ilang minutes ko lng nagamit,1,
kulang ang dumating na item. isa lang ang dumating which is supposedly 2.,1,
8/10 grabe. sa unang order okay pa though may parang naputol sa loob then after 2 days hindi na gunagana. sayang pera.,1,
"dapat ang eh deliver yong nasa actual na nasa picture, kaya nga binili eh kasi maganda sa picture, tapos pagdating iba, pati kulay iba, beige ang order, naging black ang dumating. tapos oobligahin niyo customer niyo na ibalik item. nagbayad naman ng tama, tapos lolokohin niyo customer niyo.",1,
kala ko same xa nung mga nkkta ko na ndi nag ffade.. very dissappointed,1,
"did not deliver the remote that comes with the unit. coordinated several time s but ni action done. so frustrating! poor after sales service sa customer, wala tiwala sa customer naghahanap pa ng video while opening?",1,
"kulang ang item na ipinadala. 3 umbrella ung order ko, 2 lang yung nasa parcel. tapos yung seller hirap e contact for refund. di na nagrereply.",1,
poor quality po cra na agad 1week plang saken. not responsive ndn c seller sayang po ang pera.,1,
sira ung right side hnd sya nagchacharge. bulok tagal pa dumating,1,
"agad naman nadeliver, kaya lang ibang kulay ang dineliver compare sa order ko. hindi pare-pareho ang tela, may makapal at may manipis. nakaka dis appoint na mag order ulit. pero pwede ng pagtyagaan.",1,
before kayo bumili nang product na ito mag isip nang mabuti sayang pera dito. not assertive si seller,1,
subrang disappointed ako kasi hindi tama yong dumating sakin...hindi sya two colors wala rin salamin...,1,
"not aligned sa order ko, i received wrong item",1,
wrong item receive. wag na kayong un order dito. sayang pera nyo..,1,
one star lang kase meron na akong scent ng cloud pero hindi siya kaamoy nung binigay nyo….,1,
poor hindi naman ito yung inorder ko. a terrible shop.,1,
very bad supplier... hindi man lang siniparate yung wipes. basang basa lahat ng iba kung inorder... wag kau umorder dito hindi marunong mag pack... not good very bad,1,
5/10 ang tagal magreply ng seller i received the item week ago and i inquired kase black yung dumating but till now wala sila reply,1,
none mystery box tapos pareparehas lang ang laman? lol. wag kayong oorder sa shop na to. tatlo pa inorder ko tapos ganito. kaya nga mystery eh tapos ilalagay parepareho.,1,
not satisfied customer here..may mga sobrang rubber..,1,
sira ang pinadala not satisfied..sira ang isa na pinadala..sana bago ipadala echeck muna kasi sayang lng ang pera na pinagbili ..,1,
may31 super ingay. mas maingay at mas mabigat sa vacuum. malakas ang suction pero may mga hairfall akong namimiss.pag matagal na gamit hindi na gumagana yung suction. yung uv na lang ang functioning. not sure if its by design. sayang pera. mas worth it ang vacuum.,1,
4 ang inorder ko dalawang mystery pouch at dalawang mystery box iisang bag lg dumatung ang laman apat na mousepad wow ang saya ng mystery,1,
"i'm not sure if seller is color blind or what, i ordered pink but i received orange excited pa naman ako mareceive yung item tapos ganto",1,
grabe nagexpect ako ng sobra. pero my god pagbukas ko pa lang nung fan nagamoy siya. then hindi na mapindot ayaw na mapatay. huwag na kayong oorder dito. scam!!!!!!!!! so disappointed!!!!,1,
at first okay naman nung ginamit ko then na lowbatt then chinarge ko 2 to 3hrs then ginamit ko after 10 to 15mins ubos agad battery. eh ang tagal naka charge,1,
maliit ang size nila at npkatagal madeliver but anyways thank u pa rn,1,
"leaking po sya promise, di n ako komontak s cs nila ksi hassle din mgreturn",1,
